"year","doy","hour","min","zen","direct_n","qc_direct_n","diffuse","qc_diffuse","par","qc_par","temp","qc_temp","rh","qc_rh","windspeed","qc_windspeed","pressure","qc_pressure"
2022,1,0,52,114.71,0,0,-0.4,0,0,0,10.7,0,95.3,0,4.1,0,977.9,0
2022,1,0,53,114.9,0,0,-0.4,0,0,0,10.7,0,95.2,0,4,0,977.9,0
2022,1,0,54,115.09,0,0,-0.4,0,0,0,10.6,0,95.2,0,4,0,977.9,0
2022,1,0,55,115.28,0,0,-0.4,0,0,0,10.6,0,95.1,0,4,0,977.9,0
2022,1,0,56,115.47,0,0,-0.4,0,0,0,10.6,0,95.2,0,4.2,0,977.9,0
2022,1,0,57,115.66,0,0,-0.4,0,0,0,10.6,0,95.2,0,4.3,0,978,0
2022,1,0,58,115.84,0,0,-0.4,0,0,0,10.7,0,95.3,0,4.3,0,978,0
2022,1,0,59,116.03,0,0,-0.4,0,0,0,10.7,0,95.3,0,4.4,0,978,0
2022,1,1,0,116.22,0,0,-0.4,0,0,0,10.7,0,95.3,0,4.4,0,978,0
2022,1,1,1,116.41,0,0,-0.4,0,0,0,10.7,0,95.4,0,4.6,0,978.1,0
2022,1,1,2,116.6,0,0,-0.4,0,0,0,10.8,0,95.4,0,4.6,0,978.2,0
2022,1,1,3,116.79,0,0,-0.4,0,0,0,10.8,0,95.3,0,4.5,0,978.2,0
2022,1,1,4,116.98,0,0,-0.4,0,0,0,10.8,0,95.2,0,4.5,0,978.2,0
2022,1,1,5,117.17,0,0,-0.4,0,0,0,10.8,0,95.2,0,4.3,0,978.1,0
2022,1,1,6,117.36,0,0,-0.4,0,0,0,10.8,0,95.2,0,4.3,0,978,0
2022,1,1,7,117.55,0,0,-0.4,0,0,0,10.8,0,95.2,0,4.1,0,978,0
2022,1,1,8,117.74,0,0,-0.4,0,0,0,10.8,0,95.2,0,4.1,0,978,0
2022,1,1,9,117.93,0,0,-0.4,0,0,0,10.8,0,95.2,0,4.2,0,978,0
2022,1,1,10,118.11,0,0,-0.4,0,0,0,10.8,0,95.1,0,4.1,0,978,0
2022,1,1,11,118.3,0,0,-0.4,0,0,0,10.8,0,95.2,0,4.2,0,977.9,0
2022,1,1,12,118.49,0,0,-0.4,0,0,0,10.8,0,95.2,0,4.3,0,978,0
2022,1,1,13,118.68,0,0,-0.4,0,0,0,10.8,0,95.1,0,4.3,0,978.1,0
2022,1,1,14,118.87,0,0,-0.4,0,0,0,10.7,0,95.1,0,4.3,0,978.2,0
2022,1,1,15,119.06,0,0,-0.4,0,0,0,10.7,0,95.1,0,4.4,0,978.2,0
2022,1,1,16,119.25,0,0,-0.4,0,0,0,10.7,0,95.2,0,4.3,0,978.1,0
2022,1,1,17,119.44,0,0,-0.4,0,0,0,10.7,0,95.1,0,4.1,0,978,0
2022,1,1,18,119.63,0,0,-0.4,0,0,0,10.7,0,95.1,0,4.1,0,977.9,0
2022,1,1,19,119.82,0,0,-0.4,0,0,0,10.7,0,95.2,0,4.1,0,977.8,0
2022,1,1,20,120.01,0,0,-0.4,0,0,0,10.8,0,95.2,0,4,0,977.9,0
2022,1,1,21,120.21,0,0,-0.4,0,0,0,10.7,0,95.2,0,4.2,0,977.9,0
2022,1,1,22,120.4,0,0,-0.4,0,0,0,10.8,0,95.2,0,4.3,0,978,0
2022,1,1,23,120.59,0,0,-0.4,0,0,0,10.8,0,95.2,0,4.3,0,978,0
2022,1,1,24,120.78,0,0,-0.4,0,0,0,10.8,0,95.1,0,4.4,0,978.1,0
2022,1,1,25,120.97,0,0,-0.4,0,0,0,10.7,0,95.1,0,4.3,0,978.2,0
2022,1,1,26,121.16,0,0,-0.4,0,0,0,10.7,0,95,0,4.2,0,978.2,0
2022,1,1,27,121.35,0,0,-0.4,0,0,0,10.6,0,94.9,0,4.1,0,978.3,0
2022,1,1,28,121.54,0,0,-0.8,0,0,0,10.6,0,95,0,4.3,0,978.3,0
2022,1,1,29,121.73,0,0,-1,0,0,0,10.6,0,95,0,4.4,0,978.3,0
2022,1,1,30,121.92,0,0,-0.9,0,0,0,10.6,0,95.1,0,4.4,0,978.3,0
2022,1,1,31,122.11,0,0,-1.1,0,0,0,10.5,0,95.1,0,4.4,0,978.3,0
2022,1,1,32,122.3,0,0,-1,0,0,0,10.5,0,95,0,4.3,0,978.3,0
2022,1,1,33,122.49,0,0,-1.1,0,0,0,10.5,0,95,0,4.4,0,978.4,0
2022,1,1,34,122.68,0,0,-1.1,0,0,0,10.5,0,95.1,0,4.2,0,978.3,0
2022,1,1,35,122.87,0,0,-1.1,0,0,0,10.5,0,95.2,0,4.1,0,978.3,0
2022,1,1,36,123.06,0,0,-1.1,0,0,0,10.4,0,95.1,0,3.8,0,978.3,0
2022,1,1,37,123.25,0,0,-1.1,0,0,0,10.4,0,95,0,3.7,0,978.3,0
2022,1,1,38,123.45,0,0,-1.1,0,0,0,10.3,0,94.9,0,3.5,0,978.3,0
2022,1,1,39,123.64,0,0,-1.1,0,0,0,10.3,0,95,0,3.5,0,978.3,0
2022,1,1,40,123.83,0,0,-1.1,0,0,0,10.2,0,95.1,0,3.5,0,978.3,0
2022,1,1,41,124.02,0,0,-1.1,0,0,0,10.2,0,95.2,0,3.7,0,978.4,0
2022,1,1,42,124.21,0,0,-1.1,0,0,0,10.3,0,95.4,0,3.8,0,978.4,0
2022,1,1,43,124.4,0,0,-1.1,0,0,0,10.3,0,95.4,0,3.7,0,978.4,0
2022,1,1,44,124.59,0,0,-1.1,0,0,0,10.3,0,95.3,0,3.7,0,978.4,0
2022,1,1,45,124.78,0,0,-1.1,0,0,0,10.2,0,95.2,0,3.7,0,978.4,0
2022,1,1,46,124.97,0,0,-1.1,0,0,0,10.2,0,95.2,0,3.6,0,978.4,0
2022,1,1,47,125.17,0,0,-1.1,0,0,0,10.2,0,95.2,0,3.6,0,978.4,0
2022,1,1,48,125.36,0,0,-1.1,0,0,0,10.1,0,95.1,0,3.7,0,978.4,0
2022,1,1,49,125.55,0,0,-1.1,0,0,0,10.1,0,95.2,0,3.6,0,978.4,0
2022,1,1,50,125.74,0,0,-1.1,0,0,0,10.1,0,95.3,0,3.6,0,978.4,0
2022,1,1,51,125.93,0,0,-1.1,0,0,0,10.1,0,95.4,0,3.5,0,978.4,0
2022,1,1,52,126.12,0,0,-1,0,0,0,10.1,0,95.4,0,3.4,0,978.4,0
2022,1,1,53,126.31,0,0,-1,0,0,0,10,0,95.3,0,3.4,0,978.3,0
2022,1,1,54,126.5,0,0,-1.1,0,0,0,10,0,95.4,0,3.5,0,978.3,0
2022,1,1,55,126.7,0,0,-1.1,0,0,0,10,0,95.5,0,3.6,0,978.3,0
2022,1,1,56,126.89,0,0,-1.1,0,0,0,10.1,0,95.5,0,3.6,0,978.3,0
2022,1,1,57,127.08,0,0,-1.1,0,0,0,10,0,95.4,0,3.6,0,978.3,0
2022,1,1,58,127.27,0,0,-1.1,0,0,0,10,0,95.4,0,3.6,0,978.3,0
2022,1,1,59,127.46,0,0,-1.1,0,0,0,10,0,95.5,0,3.6,0,978.3,0
2022,1,2,0,127.65,0,0,-1.1,0,0,0,9.9,0,95.4,0,3.6,0,978.3,0
2022,1,2,1,127.84,0,0,-1.1,0,0,0,9.9,0,95.4,0,3.5,0,978.3,0
2022,1,2,2,128.03,0,0,-1.1,0,0,0,9.9,0,95.5,0,3.5,0,978.3,0
2022,1,2,3,128.22,0,0,-1.1,0,0,0,9.9,0,95.5,0,3.5,0,978.3,0
2022,1,2,4,128.42,0,0,-1.1,0,0,0,9.9,0,95.5,0,3.6,0,978.3,0
2022,1,2,5,128.61,0,0,-1.1,0,0,0,9.9,0,95.5,0,3.5,0,978.3,0
2022,1,2,6,128.8,0,0,-1.1,0,0,0,9.8,0,95.3,0,3,0,978.4,0
2022,1,2,7,128.99,0,0,-1.1,0,0,0,9.5,0,94.9,0,2.8,0,978.5,0
2022,1,2,8,129.18,0,0,-1.1,0,0,0,9.4,0,95.1,0,3.3,0,978.5,0
2022,1,2,9,129.37,0,0,-1.1,0,0,0,9.6,0,95.6,0,3.9,0,978.5,0
2022,1,2,10,129.56,0,0,-1.1,0,0,0,9.8,0,96,0,3.9,0,978.5,0
2022,1,2,11,129.75,0,0,-1.1,0,0,0,9.9,0,96.1,0,3.7,0,978.5,0
2022,1,2,12,129.95,0,0,-1,0,0,0,10,0,96.1,0,3.7,0,978.4,0
2022,1,2,13,130.14,0,0,-0.5,0,0,0,10.3,0,96.3,0,3.9,0,978.3,0
2022,1,2,14,130.33,0,0,-0.4,0,0,0,10.5,0,96.4,0,3.7,0,978.3,0
2022,1,2,15,130.52,0.1,0,-0.4,0,0,0,10.5,0,96.3,0,3.5,0,978.3,0
2022,1,2,16,130.71,0,0,-0.4,0,0,0,10.4,0,96.1,0,3.5,0,978.3,0
2022,1,2,17,130.9,0,0,-0.4,0,0,0,10.4,0,95.8,0,3.5,0,978.4,0
2022,1,2,18,131.09,0,0,-0.4,0,0,0,10.3,0,95.7,0,3.4,0,978.4,0
2022,1,2,19,131.28,0,0,-0.4,0,0,0,10.2,0,95.6,0,3.4,0,978.5,0
2022,1,2,20,131.48,0,0,-0.4,0,0,0,10.2,0,95.6,0,3.1,0,978.5,0
2022,1,2,21,131.67,0,0,-0.6,0,0,0,10.2,0,95.7,0,3.1,0,978.5,0
2022,1,2,22,131.86,0,0,-0.9,0,0,0,10.2,0,95.7,0,3.2,0,978.5,0
2022,1,2,23,132.05,0,0,-1.1,0,0,0,10.2,0,95.8,0,3.3,0,978.5,0
2022,1,2,24,132.24,0,0,-1.1,0,0,0,10.2,0,95.8,0,3.2,0,978.5,0
2022,1,2,25,132.43,0,0,-1.1,0,0,0,10.1,0,95.7,0,3.3,0,978.6,0
2022,1,2,26,132.62,0,0,-1.1,0,0,0,10.1,0,95.7,0,3.4,0,978.6,0
2022,1,2,27,132.81,0,0,-1.1,0,0,0,10.2,0,95.9,0,3.6,0,978.7,0
2022,1,2,28,133,0,0,-1.1,0,0,0,10.2,0,96,0,3.8,0,978.7,0
2022,1,2,29,133.19,0,0,-1.1,0,0,0,10.2,0,95.9,0,4,0,978.8,0
2022,1,2,30,133.38,0,0,-1.1,0,0,0,10.2,0,95.9,0,4.2,0,978.8,0
2022,1,2,31,133.57,0,0,-0.9,0,0,0,10.1,0,95.7,0,4.4,0,978.9,0
2022,1,2,32,133.76,0.1,0,-0.4,0,0,0,10.1,0,95.8,0,4.5,0,978.9,0
2022,1,2,33,133.95,0.3,0,-0.4,0,0,0,10.2,0,95.9,0,4.2,0,978.8,0
2022,1,2,34,134.14,0.1,0,-0.4,0,0,0,10.2,0,96,0,3.7,0,978.6,0
2022,1,2,35,134.33,0,0,-0.4,0,0,0,10.3,0,96,0,3.7,0,978.4,0
2022,1,2,36,134.52,0,0,-0.3,0,0,0,10.3,0,96.1,0,3.4,0,978.3,0
2022,1,2,37,134.71,0,0,0,0,0,0,10.3,0,96,0,3.3,0,978.2,0
2022,1,2,38,134.9,0,0,-0.3,0,0,0,10.3,0,95.9,0,3.4,0,978.3,0
2022,1,2,39,135.09,0,0,-0.4,0,0,0,10.2,0,95.7,0,3.3,0,978.3,0
2022,1,2,40,135.28,0,0,-0.4,0,0,0,10.1,0,95.6,0,3.2,0,978.3,0
2022,1,2,41,135.47,0,0,-0.4,0,0,0,10.1,0,95.6,0,3.2,0,978.2,0
2022,1,2,42,135.66,0,0,-0.4,0,0,0,10,0,95.7,0,3.4,0,978.2,0
2022,1,2,43,135.85,0,0,-0.4,0,0,0,10,0,95.8,0,3.3,0,978.3,0
2022,1,2,44,136.04,0,0,-0.4,0,0,0,10.1,0,95.9,0,3.4,0,978.3,0
2022,1,2,45,136.23,0,0,-0.4,0,0,0,10,0,95.9,0,3.6,0,978.4,0
2022,1,2,46,136.42,0,0,-0.4,0,0,0,10,0,95.9,0,3.6,0,978.3,0
2022,1,2,47,136.61,0,0,-0.4,0,0,0,10.1,0,96,0,3.8,0,978.3,0
2022,1,2,48,136.8,0,0,-0.4,0,0,0,10.1,0,96.1,0,3.8,0,978.3,0
2022,1,2,49,136.99,0,0,-0.4,0,0,0,10.1,0,96,0,4,0,978.3,0
2022,1,2,50,137.18,0,0,-0.4,0,0,0,10.1,0,95.9,0,3.8,0,978.3,0
2022,1,2,51,137.37,0,0,-0.4,0,0,0,10,0,95.9,0,3.6,0,978.4,0
2022,1,2,52,137.56,0,0,-0.8,0,0,0,9.9,0,95.7,0,3.6,0,978.4,0
2022,1,2,53,137.74,-0.2,0,-1.1,0,0,0,9.8,0,95.6,0,3.9,0,978.4,0
2022,1,2,54,137.93,-0.2,0,-1.1,0,0,0,9.8,0,95.7,0,3.9,0,978.4,0
2022,1,2,55,138.12,0,0,-1.1,0,0,0,9.7,0,95.8,0,3.8,0,978.4,0
2022,1,2,56,138.31,0,0,-1.1,0,0,0,9.7,0,95.7,0,3.9,0,978.4,0
2022,1,2,57,138.5,0,0,-1.1,0,0,0,9.6,0,95.7,0,3.9,0,978.4,0
2022,1,2,58,138.68,0,0,-1.1,0,0,0,9.6,0,95.8,0,3.9,0,978.5,0
2022,1,2,59,138.87,0,0,-1.1,0,0,0,9.6,0,95.9,0,3.8,0,978.5,0
2022,1,3,0,139.06,0,0,-1.1,0,0,0,9.5,0,95.8,0,3.6,0,978.5,0
2022,1,3,1,139.25,0,0,-1.1,0,0,0,9.5,0,95.9,0,3.7,0,978.6,0
2022,1,3,2,139.44,0,0,-1.1,0,0,0,9.4,0,95.9,0,3.5,0,978.6,0
2022,1,3,3,139.62,0,0,-1.1,0,0,0,9.4,0,96,0,3.3,0,978.6,0
2022,1,3,4,139.81,0,0,-1,0,0,0,9.5,0,96.1,0,3.1,0,978.5,0
2022,1,3,5,140,0,0,-0.6,0,0,0,9.7,0,96.3,0,2.7,0,978.5,0
2022,1,3,6,140.19,0,0,-0.4,0,0,0,9.6,0,96.2,0,2.6,0,978.5,0
2022,1,3,7,140.37,0,0,-0.4,0,0,0,9.6,0,96,0,2.4,0,978.4,0
2022,1,3,8,140.56,0,0,-0.4,0,0,0,9.5,0,96,0,2.6,0,978.4,0
2022,1,3,9,140.75,0,0,-0.4,0,0,0,9.6,0,96.1,0,2.8,0,978.4,0
2022,1,3,10,140.93,0,0,-0.4,0,0,0,9.8,0,96.3,0,3.4,0,978.4,0
2022,1,3,11,141.12,0,0,-0.4,0,0,0,10,0,96.4,0,3.6,0,978.4,0
2022,1,3,12,141.3,0,0,-0.4,0,0,0,10.1,0,96.5,0,3.7,0,978.4,0
2022,1,3,13,141.49,0,0,-0.4,0,0,0,10,0,96.4,0,3.8,0,978.5,0
2022,1,3,14,141.68,0,0,-0.4,0,0,0,10,0,96.3,0,3.9,0,978.5,0
2022,1,3,15,141.86,0,0,-0.4,0,0,0,9.9,0,96.1,0,3.6,0,978.6,0
2022,1,3,16,142.05,0,0,-0.4,0,0,0,9.7,0,95.8,0,3.3,0,978.6,0
2022,1,3,17,142.23,0,0,-0.4,0,0,0,9.6,0,95.6,0,3.2,0,978.5,0
2022,1,3,18,142.42,0.2,0,-0.4,0,0,0,9.6,0,95.8,0,3.3,0,978.5,0
2022,1,3,19,142.6,0.3,0,-0.4,0,0,0,9.6,0,96,0,3.1,0,978.5,0
2022,1,3,20,142.79,0,0,-0.4,0,0,0,9.6,0,96.1,0,3,0,978.5,0
2022,1,3,21,142.97,0,0,-0.4,0,0,0,9.6,0,96.1,0,2.8,0,978.5,0
2022,1,3,22,143.16,0,0,-0.4,0,0,0,9.6,0,96.1,0,2.7,0,978.6,0
2022,1,3,23,143.34,0,0,-0.4,0,0,0,9.6,0,95.9,0,2.2,0,978.6,0
2022,1,3,24,143.52,0,0,-0.4,0,0,0,9.4,0,95.6,0,1.7,0,978.7,0
2022,1,3,25,143.71,0,0,-0.4,0,0,0,9.2,0,95.5,0,1.7,0,978.6,0
2022,1,3,26,143.89,0,0,-0.4,0,0,0,9,0,95.2,0,2.1,0,978.6,0
2022,1,3,27,144.07,0,0,-0.8,0,0,0,8.8,0,95.2,0,2.7,0,978.5,0
2022,1,3,28,144.26,0,0,-1.1,0,0,0,8.7,0,95.5,0,2.6,0,978.5,0
2022,1,3,29,144.44,0,0,-1.1,0,0,0,8.8,0,95.9,0,2.5,0,978.5,0
2022,1,3,30,144.62,0,0,-1.1,0,0,0,8.8,0,96.1,0,2.7,0,978.5,0
2022,1,3,31,144.8,0,0,-1.1,0,0,0,8.7,0,95.9,0,2.8,0,978.5,0
2022,1,3,32,144.99,0,0,-1,0,0,0,8.8,0,96,0,2.6,0,978.5,0
2022,1,3,33,145.17,0,0,-0.5,0,0,0,8.8,0,96.2,0,2.2,0,978.5,0
2022,1,3,34,145.35,0.1,0,-0.4,0,0,0,8.8,0,96.1,0,2.2,0,978.5,0
2022,1,3,35,145.53,0,0,-0.4,0,0,0,8.7,0,96,0,2.2,0,978.5,0
2022,1,3,36,145.71,0.1,0,-0.4,0,0,0,8.6,0,95.9,0,2.5,0,978.5,0
2022,1,3,37,145.89,0.1,0,-0.4,0,0,0,8.8,0,96.1,0,2.4,0,978.5,0
2022,1,3,38,146.07,0.2,0,-0.4,0,0,0,8.8,0,96.2,0,2.3,0,978.5,0
2022,1,3,39,146.25,0.2,0,-0.4,0,0,0,8.8,0,96.2,0,2.2,0,978.6,0
2022,1,3,40,146.43,0.4,0,-0.5,0,0,0,8.7,0,96.1,0,2.1,0,978.6,0
2022,1,3,41,146.61,0.4,0,-0.8,0,0,0,8.5,0,95.8,0,1.9,0,978.5,0
2022,1,3,42,146.79,0.4,0,-1.1,0,0,0,8.4,0,95.6,0,1.8,0,978.5,0
2022,1,3,43,146.97,0.4,0,-1.1,0,0,0,8.4,0,95.8,0,1.7,0,978.6,0
2022,1,3,44,147.15,0.4,0,-1.1,0,0,0,8.3,0,95.8,0,1.6,0,978.6,0
2022,1,3,45,147.33,0.3,0,-0.9,0,0,0,8.3,0,95.9,0,1.3,0,978.6,0
2022,1,3,46,147.5,0.3,0,-0.4,0,0,0,8.2,0,96,0,1.1,0,978.6,0
2022,1,3,47,147.68,0.3,0,-0.4,0,0,0,8.2,0,95.9,0,1,0,978.5,0
2022,1,3,48,147.86,0.3,0,-0.4,0,0,0,8.1,0,95.9,0,0.8,0,978.5,0
2022,1,3,49,148.04,0.2,0,-0.4,0,0,0,8.1,0,95.9,0,0.7,0,978.5,0
2022,1,3,50,148.21,0.1,0,-0.4,0,0,0,8.1,0,95.9,0,0.6,0,978.5,0
2022,1,3,51,148.39,0.1,0,-0.4,0,0,0,8.1,0,95.9,0,0.7,0,978.5,0
2022,1,3,52,148.57,0.1,0,-0.4,0,0,0,8.1,0,96,0,0.8,0,978.5,0
2022,1,3,53,148.74,0.1,0,-0.4,0,0,0,8.1,0,96.1,0,0.8,0,978.5,0
2022,1,3,54,148.92,0.1,0,-0.4,0,0,0,8.2,0,96.2,0,0.8,0,978.5,0
2022,1,3,55,149.09,0.1,0,-0.4,0,0,0,8.1,0,96.2,0,0.3,0,978.5,0
2022,1,3,56,149.26,0.1,0,-0.4,0,0,0,8.1,0,96.1,0,0.7,0,978.6,0
2022,1,3,57,149.44,0,0,-0.4,0,0,0,8.2,0,96.1,0,0.8,0,978.6,0
2022,1,3,58,149.61,0,0,-0.4,0,0,0,8.3,0,96.3,0,0.8,0,978.6,0
2022,1,3,59,149.78,0,0,-0.4,0,0,0,8.4,0,96.3,0,0.8,0,978.6,0
2022,1,4,0,149.96,0,0,-0.4,0,0,0,8.4,0,96.4,0,0.8,0,978.5,0
2022,1,4,1,150.13,0,0,-0.4,0,0,0,8.5,0,96.4,0,1.1,0,978.5,0
2022,1,4,2,150.3,0,0,-0.4,0,0,0,8.6,0,96.4,0,1,0,978.5,0
2022,1,4,3,150.47,0,0,-0.4,0,0,0,8.6,0,96.4,0,0.9,0,978.4,0
2022,1,4,4,150.64,0,0,-0.4,0,0,0,8.6,0,96.4,0,1,0,978.4,0
2022,1,4,5,150.81,0,0,-0.4,0,0,0,8.7,0,96.4,0,0.9,0,978.4,0
2022,1,4,6,150.98,0,0,-0.4,0,0,0,8.8,0,96.4,0,1.3,0,978.4,0
2022,1,4,7,151.15,0.1,0,-0.4,0,0,0,8.9,0,96.5,0,1.2,0,978.4,0
2022,1,4,8,151.32,0.1,0,-0.4,0,0,0,8.9,0,96.4,0,1.4,0,978.4,0
2022,1,4,9,151.49,0.3,0,-0.4,0,0,0,8.9,0,96.4,0,1.3,0,978.4,0
2022,1,4,10,151.66,0.3,0,-0.4,0,0,0,8.8,0,96.2,0,1.4,0,978.4,0
2022,1,4,11,151.82,0.1,0,-0.8,0,0,0,8.7,0,96.1,0,1.5,0,978.3,0
2022,1,4,12,151.99,0,0,-1.1,0,0,0,8.6,0,95.9,0,1.6,0,978.4,0
2022,1,4,13,152.16,0,0,-1.1,0,0,0,8.6,0,96,0,1.6,0,978.4,0
2022,1,4,14,152.32,0.1,0,-1.7,0,0,0,8.6,0,96.1,0,1.7,0,978.4,0
2022,1,4,15,152.49,0.2,0,-1.3,0,0,0,8.5,0,96,0,1.8,0,978.5,0
2022,1,4,16,152.65,0.4,0,-1.1,0,0,0,8.4,0,95.9,0,1.9,0,978.5,0
2022,1,4,17,152.82,0.4,0,-1.1,0,0,0,8.3,0,95.8,0,1.7,0,978.5,0
2022,1,4,18,152.98,0.1,0,-1.1,0,0,0,8.3,0,96,0,1.7,0,978.4,0
2022,1,4,19,153.14,0,0,-1.1,0,0,0,8.2,0,95.9,0,1.7,0,978.5,0
2022,1,4,20,153.3,0,0,-1.1,0,0,0,8.1,0,96,0,1.6,0,978.5,0
2022,1,4,21,153.46,0.1,0,-1.1,0,0,0,8.1,0,95.9,0,1.5,0,978.5,0
2022,1,4,22,153.62,0.3,0,-1.1,0,0,0,8,0,95.9,0,1.5,0,978.5,0
2022,1,4,23,153.78,0.4,0,-1,0,0,0,8,0,96,0,1.5,0,978.5,0
2022,1,4,24,153.94,0.4,0,-0.4,0,0,0,8,0,96.1,0,1.5,0,978.5,0
2022,1,4,25,154.1,0.4,0,-0.4,0,0,0,8.1,0,96.3,0,1.4,0,978.4,0
2022,1,4,26,154.26,0.4,0,-0.4,0,0,0,8.3,0,96.4,0,1.6,0,978.4,0
2022,1,4,27,154.42,0.4,0,-0.4,0,0,0,8.4,0,96.6,0,1.6,0,978.4,0
